id,source,text,label
9c9b29c27,livejupiter,日本の一部の地域ではイルカは食材として扱われてるで,0
5f6e48031,newsplus,"おお、立ってた。
これ読んでびびった。
左右関係なく怒るべきだろう？",0
ef946ee6c,livejupiter,"油断は出来んぞ
なんせウチはアレしたんやし",0
f9f2db6e5,livejupiter,"ランナー溜めての降板を危惧したんじゃない？
エスコバーみたいに綺麗に一発喰らってとは限らないし",0
7c8e27183,newsplus,サウジが金と武器渡してるんとちゃうんか？,0
f3365f12c,news4vip,"何を言ってるのかな？
お洒落なレストランにブ男友人と一緒に行って耐えられるのかね？",0
9721e669f,newsplus,"あさか由香か
ツイッターには中止の件については書いてないけど
川崎のデモについては色々行動してたみたいだな
今度の参議院選挙で出てくるみたい",0
23c52e21c,newsplus,<丶｀∀´>漢字が理解出来ずハングルでさえ普及しなかった我々に何を求めるニダ,0
2d29aee4b,news4vip,"じゃあ批判してる奴らは3人組でイノシシをも狩る紀州犬ねじ伏せてこいよ

できたら治療費+言い値の金額出してやるから",0
72c85776d,newsplus,"大日本帝国憲法は典型的な欠陥憲法なわけで
統帥権問題を利用して軍部が実権を握り、軍国体制に突っ走ったのは有名な話
議会の権限が弱すぎたり、首相人事への介入が可能だったり、あれを民主主義というのは無理がある",0
465bb806c,newsplus,"mateの板一覧おーぷんとscに設定更新したのに
まだnetのが残ってるのに気づいた
どうすれば消えますか？",0
e56b5e8d1,livejupiter,熊谷住まいなら熊谷レイクタウンには「何回か」やなくてもっと頻繁に行くんやないかな,0
a9a5df32b,news4vip,"仏教のは通夜とかから白装束着せて棺に入れる迄に「〇〇の儀」っていうのがいくつかあって触ったり話しかけたりとかあるんやけど、神道のはそんなのが全くないらしい

だから人によってはもう少し遺体と一緒に居たかったとか寂しく思うらしい",0
855419fc3,newsplus,"違う違うw「会うべ」が訛ってるらしい。
先に死んだ老人が幽霊になって天井から娘に、こっちの世界に来いと言う話。",0
dadbda8ff,newsplus,"彼らは野党という利権組織だからね
国政が順風満帆よりもは荒れてた方が好都合だから",0
57157d8c8,newsplus,"|＿,,∧
|工°=)＜バナナはおやつに含まれますか～？
|×)∂
|ω∪",0
6d40e6f40,news4vip,化粧でいくらでも化けれると思うけどな,0
64f9e0f0d,news4vip,ロスは不法移民少ないから他の南部の州ほどではないだろ,0
39aedb24c,livejupiter,"宇垣は石原排除しても結局東条に追放されそう
長州閥の権力を維持せんとな",0
98ea19885,newsplus,"ずっとそれでいいよ
ここまで世界レベルで治安悪くなってるんだから
一箇所に集まるイベントなんかどんどん減らして
観客なし中継のみでもいいくらいだ",0
1da10ff19,newsplus,"海兵さんはスカートじゃないだろ。
スコットランドの海兵さんは知らんけど。",0
b5e298bf8,newsplus,笑うべきところなんだろうけど、本当にイスラム指導者のIS批判って見えてこないよな。,0
6ffcd37cb,newsplus,"前川は「アベ信者は20～30代！」とかぬかしてたけどなぁ
これもう全年齢層敵に回してるんじゃねぇの？www",0
6e3e7a7d3,news4vip,なんか軍駐留させてたら勝手に戦争はじまって米英が敵支援するから終わらなくなった,0
f2a6561b2,news4vip,"(´▽`)

誰かなヤンゴンとか、ほのぼのの人かな？",0
04bf9571e,newsplus,"べつに在日米軍基地は必須じゃないでしょ
日本が軍隊を持っていると同時に
日本に戦争吹っかけたらアメリカまででてくるってなってたら
どこの国が仕掛けてくるんだよって話",0
ed001fb4b,news4vip,"千葉に住んでるんだが兄貴も就活の時交通費がえげつないって悲鳴あげてたw
俺もその為の貯金はしてる
先輩は「大丈夫しょw」みたいには言ってた",0
2ac31ebc0,livejupiter,"ていうか新庄で一番大変なの緑やろ
積極打法、積極守備、積極走塁、強振多用だし",0
0f493f143,news4vip,いや、カラオケで「あっそびはんぶんーで！神がみちびぃーたっ！盤上のせっかーいノーノーノーゲームノーライッ！」とかドヤ顔で歌ったら最高にサムいだろ,0
e6f5524c5,news4vip,"女はボロ雑巾のように男に奉仕するものぞ
女は全員が障害者ぞ",1
c555230bf,newsplus,"民主党時代と今の下朝鮮の惨状を見ると、
北朝鮮が黒幕で破壊工作をしてるということ？",0
7703078fd,newsplus,"バイク、電車、馬、車、徒歩とやり尽くされたな。
残ったのはなんだ？",0
c46beffb7,livejupiter,お前djTAKAみたいなIDしてんな,0
96c1e632a,livejupiter,"あ、近縁の奴に、なのね
ほえー詳しく説明してもらえるのは聞いてて楽しいな",0
60c0eef19,news4vip,"プライベートでパソコンできない奴って大抵仕事始めた直後すげー苦労すんだよね。
どいつもこいつも今までスマホばっかやってきたゆとりだから教えるのﾎﾝﾄ大変だわ。

アホセンみたいなゴミみたいな考え方だからなんだな、納得",0
9697984e1,newsplus,"子ども達の修学旅行先が
硫黄島になったらいいのにね。",0
d8dc79ac0,news4vip,"店員か、客か、立場による

あとその表現で理解できるやつ少なそう",0
9fc9e567e,newsplus,160km/h以上で事故を起こすと、全責任がそいつになるだけ。,0
ea16bbda5,newsplus,"遅すぎ
子供を馬鹿にしてる馬鹿の発言
責任感が育たないのはお前さんみたいな考えの親のせいだよ",0
55ff3d6a4,newsplus,"その判断は何を基準にするの？
今回みたいに普通に追いかけてたら相手が勝手に赤信号つっこむのをどう予想するの？
信号のたびに追いかけるのやめて様子見るの？",0
94faabd46,newsplus,時期はわかりませんが、マリンコF35Bが海自艦に着艦する可能性は、大いにあります。,0
764859ed4,livejupiter,"ワイ韓国人の友達結構おるけど一人一人は結構いい付き合いができるよ
ただ集団になるとめんどくさい
基本的に集団になると郷に入れば郷に従うができない。何よりも同胞意識が高いから。
そこで同胞意識が低い韓国人は韓国人の中からハブられる",0
6c1c7c713,livejupiter,"それはもちろんあかんと思う
でも、人間がやる以上どうしてもミスが起こりうる、そのことに対する批判があったからそれは違うとワイは思うんや",0
8ee7f46df,news4vip,男だけど逆ナン？,0
2e44341e9,news4vip,"うわっ出たぞ
敬語使うタイプの差別主義者だ
みんな逃げろ
気持ちの悪い敬語を使われるぞ",0
641cea4e8,news4vip,ゲス不倫…？,0
6860f6c3e,news4vip,女は汚物だ、悪魔だ、そのくせどこにでも現れる,1
503740367,news4vip,"日本ケイテムに紹介して貰った工場
丁度資格取ったから時給2100円寮費無料の所",0
8ca955e56,newsplus,侮辱されて何もしないでいるのは謙虚とは言いませんよチョンさん,0
7a08199be,newsplus,"次からは韓国は慰安婦像と一緒に鳩山土下座像を建てそうだな
ローマ法王の像の例もあるし
他国の権威保持者が自分たちにひざまずく姿がたまらなく嬉しいのだろう",0
b8c817f39,livejupiter,アンケートは20キャラ位ピックアップされて無能が混じる未来が見える,0
a401f45a4,newsplus,"一般人から死人が出るのは確かに本当に迷惑な話だが
有用な最適解が他にあるなら具体的に示せば誰も文句は言わない",0
4a9054533,livejupiter,"遠いなぁ
現状人数少ないから一人でも多く参加してもらえれば嬉しいんやけど
無理する必要は無いで",0
6569eb5c4,newsplus,確か台湾って有事の際は三峡ダム破壊して中国を道ずれにする作戦なんだったっけ,0
06176369e,livejupiter,やっぱり劣等人種チョッパリは皆殺しにしないとね,1
af84168a5,newsplus,"他人の金を集めて、自分の好き勝手に使いたい奴等の甘言に騙されないようにしないとね
明らかな嘘に騙される奴は、それ自体が己れに対する悪",0
042931211,newsplus,"視聴者のからの質問を司会がピックアップして聞くコーナーあってな
そこで｢志位さんはやっぱ目指してるんですか？ｗｗｗｗ」ってのがあった
顔が紅潮してパニックなって｢目指してます」って認めちゃった
言ったあとしまったって顔したのが印象的だった",0
4305931f0,newsplus,どの調査でも日本のホワイトカラーの労働生産性の低さは出てくるけどな。,0
43c1b2314,newsplus,"英語は仕方がないよ
中学高校であれだけやっていてもダメなんだからｗ",0
c824fe43a,news4vip,"私『お尻の入り口のとこが痛いんです』

医者『まあそこは出口ですけどね』",0
aeb7bfbbb,news4vip,"仮に本当に中二ショタだとしてもお前とは遊びに行かねえよ！
捕まるわ！",0
d6059dad9,news4vip,使い分けてたのか！,0
05fe49533,newsplus,"個人的には今のここの人数に別に不満はない
単に少し古くなったネタだけど
まだ書きたいとか、返されたレスに返したいとか
スレを探すのが大変だし強制サゲなのがなんだかな、と",0
